cluster_id,n_stations,Model,Adjusted R-Squared,R-Squared,RMSE,Time Taken
3,3,RandomForestRegressor,0.5932791069464993,0.5976264799126294,2.351080714879145,1.0548779964447021
3,3,HistGradientBoostingRegressor,0.5907539222167626,0.5951282864686025,2.3583679315842527,0.375852108001709
3,3,HuberRegressor,0.572469558435891,0.5770393612554598,2.4104760432927725,0.009546279907226562
3,3,LinearSVR,0.5713014780116797,0.5758837662514599,2.413766697059681,0.011957645416259766
3,3,SGDRegressor,0.5625321604859098,0.5672081825234714,2.438329334828705,0.00801229476928711
3,3,ElasticNetCV,0.5624964846356051,0.5671728880064835,2.4384287566502003,0.029096364974975586
3,3,LassoCV,0.5619629300858913,0.5666450365339043,2.4399151885143717,0.028148651123046875
3,3,BayesianRidge,0.5617810577005073,0.5664651081526397,2.4404216606534628,0.00544428825378418
3,3,RidgeCV,0.5615676771553284,0.5662540083971361,2.4410157416928744,0.005918979644775391
3,3,Ridge,0.5615676771550304,0.5662540083968413,2.4410157416937044,0.006967782974243164
3,3,LinearRegression,0.5614827633162004,0.5661700021881175,2.4412521133881984,0.006865024566650391
3,3,TransformedTargetRegressor,0.5614827633162004,0.5661700021881175,2.4412521133881984,0.008140325546264648
3,3,Lars,0.5614827633161997,0.5661700021881169,2.4412521133882,0.007292270660400391
3,3,LassoLarsCV,0.5614827633161997,0.5661700021881169,2.4412521133882,0.011218070983886719
3,3,LarsCV,0.5614827633161997,0.5661700021881169,2.4412521133882,0.011657953262329102
3,3,LassoLarsIC,0.5614827633161997,0.5661700021881169,2.4412521133882,0.0061397552490234375
3,3,OrthogonalMatchingPursuitCV,0.5500538209350908,0.5548632218989675,2.4728602979237744,0.009602546691894531
3,3,PoissonRegressor,0.5443920175470912,0.5492619365994382,2.4883700191149325,0.006674289703369141
3,3,XGBRegressor,0.5396396974054576,0.5445604132289147,2.501314100426231,0.16197609901428223
3,3,BaggingRegressor,0.5346018828584934,0.539576447055968,2.5149630506048144,0.11296582221984863
3,3,GammaRegressor,0.4465915609540583,0.45250685305787475,2.742471901642469,0.0076427459716796875
3,3,TweedieRegressor,0.4412969981231287,0.4472688829412901,2.755559545929711,0.006249189376831055
3,3,ElasticNet,0.40828889470742125,0.4146135977331139,2.8357905962244447,0.0049915313720703125
3,3,OrthogonalMatchingPursuit,0.4031869179085432,0.40956615512804817,2.847990032634003,0.007050991058349609
3,3,RANSACRegressor,0.36835534043810736,0.37510688668045544,2.9299196618615917,0.04290270805358887
3,3,LassoLars,0.36146395085618,0.36828915803230156,2.9458593545413434,0.005112648010253906
3,3,Lasso,0.36146395085618,0.36828915803230156,2.9458593545413434,0.005694866180419922
3,3,PassiveAggressiveRegressor,0.29710620077092853,0.30461931738976655,3.0907519643648014,0.007670402526855469
3,3,ExtraTreeRegressor,0.28144715881667404,0.2891276523685148,3.12499015419564,0.00959467887878418
3,3,DecisionTreeRegressor,0.2788199153230484,0.2865284910499992,3.130697889671539,0.0244901180267334
3,3,AdaBoostRegressor,0.251526755605081,0.25952706344303145,3.1893886033605514,0.1692333221435547
3,3,QuantileRegressor,-0.018829315737326047,-0.00793921616293658,3.7210886301081043,0.15938711166381836
3,3,DummyRegressor,-0.03518482727140637,-0.024119906314823636,3.7508374785413716,0.004915952682495117
3,3,KernelRidge,-4.367960479598989,-4.310583229817052,8.541299542240315,0.22493577003479004
3,3,GaussianProcessRegressor,-4.839282514891909,-4.776867381122281,8.908386307956327,0.4747350215911865
4,8,MLPRegressor,0.47302262133514217,0.4748016147364864,2.468678325352775,1.923375129699707
4,8,CatBoostRegressor,0.4715724977409549,0.4733563865332773,2.472072616503401,1.904001235961914
4,8,ExtraTreesRegressor,0.4614325002964911,0.4632506201379508,2.4956782182462685,1.616640329360962
4,8,LGBMRegressor,0.4599015159141202,0.46172480411996153,2.4992229297766766,0.2832484245300293
4,8,HistGradientBoostingRegressor,0.45786752787387885,0.45969768250596255,2.5039244913732315,0.4548206329345703
4,8,GradientBoostingRegressor,0.4570131689095632,0.45884620772419715,2.505896710604872,1.4718384742736816
4,8,NuSVR,0.45325938883051053,0.45510509982095526,2.5145436824577785,1.6179566383361816
4,8,SVR,0.45316623666494305,0.4550122621225633,2.514757883861893,2.213442802429199
4,8,RandomForestRegressor,0.43872289974720047,0.4406176836565311,2.547752165633034,3.679241895675659
4,8,XGBRegressor,0.4147303296019458,0.4167061086843098,2.601635961360704,0.19528794288635254
4,8,BaggingRegressor,0.3983524092359252,0.40038347762185045,2.6377863016037493,0.3758997917175293
4,8,KNeighborsRegressor,0.39043462668158846,0.3924924242659342,2.655086423171699,0.04013466835021973
4,8,SGDRegressor,0.29448442762729776,0.2968661381116767,2.8564183846354947,0.010697126388549805
