cluster_id,n_stations,Model,Adjusted R-Squared,R-Squared,RMSE,Time Taken,R2_deploy_mean,R2_deploy_std,R2_deploy_min,season
10,30,LarsCV,0.162003147430758,0.1772826686485926,2.2833242545717325,0.1033015251159668,,,,JJA
10,30,Lasso,0.1557122234846991,0.1711064495556831,2.291878798365724,0.0232863426208496,,,,JJA
10,30,LassoLars,0.1557006057834004,0.1710950436844323,2.291894566846825,0.0270602703094482,,,,JJA
10,30,RANSACRegressor,0.144257671640435,0.1598607529922098,2.3073735157435347,0.1854796409606933,,,,JJA
10,30,DummyRegressor,-0.0201430483745836,-0.0015423850128106,2.51928286886676,0.0310862064361572,,,,JJA
10,30,QuantileRegressor,-0.023515589665348,-0.004853433451839,2.523443743628536,7.390726089477539,,,,JJA
10,30,ExtraTreeRegressor,-0.0452983069180945,-0.0262389779832024,2.5501546582281924,0.176257848739624,,,,JJA
10,30,PassiveAggressiveRegressor,-0.072931262163878,-0.0533680908521381,2.5836420604131503,0.0464124679565429,,,,JJA
10,30,DecisionTreeRegressor,-0.0919085043820782,-0.0719993136619836,2.606390718981308,0.8052840232849121,,,,JJA
10,30,Lars,-1.578489686477688e+20,-1.5497084725832407e+20,31337710959.31522,0.0287761688232421,,,,JJA
10,30,TweedieRegressor,0.3112033803922305,0.3240647280612552,2.3530840888692968,0.0244026184082031,0.2935,0.1112,0.1966,MAM
10,30,KNeighborsRegressor,0.2775677259766412,0.2910571252841313,2.40985278811588,0.20369553565979,0.2584,0.1068,0.1665,MAM
10,30,HuberRegressor,0.2546108784410918,0.2685289325780839,2.4478424885786687,0.2241420745849609,0.233,0.1156,0.1235,MAM
10,30,CatBoostRegressor,0.2521367597016353,0.2661010110765009,2.4519016005207503,3.877439498901367,0.2297,0.136,0.0931,MAM
10,30,LinearSVR,0.2507120086003086,0.2647028632115061,2.454236042908841,0.9281237125396729,0.2288,0.1165,0.1177,MAM
10,30,PoissonRegressor,0.2498124691474839,0.263820120138506,2.4557087876846446,0.034510850906372,,,,MAM
10,30,LGBMRegressor,0.2433874635881143,0.2575150835626101,2.4662023664141417,0.434694766998291,,,,MAM
10,30,HistGradientBoostingRegressor,0.2387471987590296,0.2529614626826162,2.473753351262288,1.4323170185089111,,,,MAM
10,30,GradientBoostingRegressor,0.2366741257382199,0.2509270984941452,2.4771193715209394,17.49461817741394,,,,MAM
10,30,LinearRegression,0.2338528985462989,0.248158549818256,2.481692825230579,0.0303547382354736,,,,MAM
10,30,TransformedTargetRegressor,0.2338528985462989,0.248158549818256,2.481692825230579,0.0317907333374023,,,,MAM
10,30,LassoLarsIC,0.233852889843398,0.2481585412778574,2.481692839325736,0.048560619354248,,,,MAM
10,30,RidgeCV,0.2338240374131993,0.2481302275859819,2.481739568076885,0.0335142612457275,,,,MAM
10,30,Ridge,0.2338240374130149,0.2481302275858009,2.481739568077184,0.0260064601898193,,,,MAM
10,30,BayesianRidge,0.2336137055578206,0.2479238230888987,2.482080190266837,0.0399248600006103,,,,MAM
10,30,ElasticNetCV,0.2330239028671894,0.2473450333115779,2.4830350977566056,0.2036788463592529,,,,MAM
10,30,LassoLarsCV,0.2320946753443761,0.2464331565101449,2.4845387991970207,0.0980091094970703,,,,MAM
10,30,LassoCV,0.2320479158600396,0.2463872701282131,2.484614442626515,0.2276930809020996,,,,MAM
10,30,ExtraTreesRegressor,0.2240092518729582,0.2384987056761602,2.4975846429985804,13.92013144493103,,,,MAM
