feature,importance,std,cluster_id
lag7_wind_mag_max,0.010567415213619473,0.00809944429130361,3
month_sin,0.0015999961056151646,0.0032649910614458216,3
wind_dir_cos,0.000845928707144165,0.009106217977331002,3
day_sin,-0.0004735783195383666,0.004723337750066235,3
wind_mag_max,0.6874485141201864,0.02078247110439968,4
wind_shear_850_500_18z,0.47089303910878133,0.04881554374402339,4
tp_roll3_basin,0.4021196153858876,0.006463752257729171,4
wind_shear_850_300_18z,0.3114542490446311,0.02376168040037357,4
rolling7d_gust_obs,0.2622633300281086,0.010070726214827823,4
msl_min_basin,0.14899657277617923,0.007487447212715454,4
thickness_1000_500_18z,0.11465973202238099,0.008765394505931789,4
surface_pressure,0.10060604812978798,0.010428236011768628,4
wind10m_mag_18z,0.08905337953958622,0.010620515131902807,4
wind_mag,0.08795310520751208,0.009665337279783469,4
msl_18z,0.08416165025139262,0.010828303587396552,4
tp_lag2_basin,0.08349826315976973,0.01039689040307204,4
day_cos,0.08133112215683701,0.005656432722286982,4
mslp_tendency_18z,0.07850729432182657,0.008451827887052515,4
wind100m_mag_18z,0.07454896900695378,0.009957072969427638,4
rolling7d_wind_mag_max,0.0714993891129026,0.004829062324374053,4
total_precipitation,0.06992032236851746,0.007332091526844362,4
longitude,0.0641605032516835,0.006777361420133847,4
cape_18z,0.056594504160723744,0.009386952442338514,4
lag1_gust_obs,0.05285956223561892,0.0063926432165088655,4
rolling3d_wind_mag_max,0.05204580078242408,0.00276142330575206,4
bt55_flag,0.05061888382874776,0.008121562793759403,4
month_sin,0.04743396092268119,0.003600710753053355,4
10m_v_component_of_wind,0.04280012425888059,0.004435402162417788,4
rh_p10_basin,0.04227098186000022,0.004479916319966792,4
wind_dir_sin,0.039709122191159955,0.004172942874942531,4
ws_p90_basin,0.037758500087107,0.004069188697810743,4
day_sin,0.0376611284103333,0.0035361371807307745,4
tp_lag1_basin,0.03535027534773529,0.00542187948812076,4
tp_max_basin,0.032481177507424706,0.0034667443846470346,4
t2m_range,0.026490772155112353,0.004051292926474832,4
wind_mag_max_anom,0.025932946808887972,0.004474474631537675,4
t2m_max_basin,0.0251063310672766,0.0033773504271984787,4
relative_humidity,0.024360010826789107,0.00450325809493312,4
10m_u_component_of_wind,0.021369773146868654,0.005004407903721965,4
wind_mag_std,0.020083807134631457,0.005422924178818123,4
latitude,0.01997725631815912,0.005848896206430487,4
lapse_rate_850_500_18z,0.016833792153203412,0.004522889340853383,4
wind_dir_cos,0.016028002525327243,0.003400363387189582,4
wind_shear_sfc_18z,0.015744347272982965,0.002962149388800978,4
month_cos,0.015498260072842267,0.00366174343528098,4
t2m_min_basin,0.014928103081924205,0.0029209265549796763,4
msl_range_basin,0.014364810020792736,0.004784624229043956,4
